Dose,WT,CLint,KbBR,KbMU,KbBO,KbAD,KbRB,id_ref,id
37.5,69.8,1814.2771316913122,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,806,a3f2c9bf-9c63-46b9-90f2-44556f25e2a2
37.5,86.1,1792.8703019149364,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,807,8d723104-f773-43c1-b458-a748e9bb17bc
37.5,84.5,1829.996693483106,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,808,85776e9a-dd84-439e-b154-5a137a1d5006
37.5,99.1,1822.9954476618454,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,809,eb2083e6-ce16-4dba-8ff1-8e0242af9fc3
37.5,71.2,1302.7120751425994,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,810,17e0aa3c-0398-4ca8-aa7e-9d498c778ea6
37.5,82.6,1844.3627719948029,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,811,b5d32b16-6619-4cb1-9710-37d1b83e90ec
37.5,85.4,1819.5447682724391,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,812,a0116be5-ab0c-4681-88f8-e3d0d3290a4c
37.5,76.1,1659.3827840051663,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,813,d3fbf47a-7e5b-4e7f-9ca5-499d004ae545
37.5,78.3,1863.6309527706653,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,814,baf3897a-3e70-416a-9548-5822de1b372a
37.5,73.3,1884.1032389105626,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,815,101fbccc-ded7-43e8-b421-eaeb534097ca
37.5,102.1,1985.615327550942,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,816,38c1962e-9148-424f-aac1-c14f30e9c5cc
50.0,79.5,1618.985297777592,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,817,247a8333-f7b0-47d2-8da8-056c3d15eef7
50.0,97.5,1837.5361831045009,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,818,1759edc3-72ae-4244-8b01-63c1cd9d2b7d
50.0,80.7,1780.404385157228,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,819,e005b860-51ef-4922-be43-c49e149818d1
50.0,83.2,1788.8980809115012,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,820,7d41e602-eece-428b-bf7b-118e820865d6
50.0,58.0,2031.0036087462888,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,821,4a84eb03-8d1f-49b7-8d2b-9deb1beb3711
50.0,85.7,1490.923917971596,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,822,552f233a-8c25-466a-9ff3-9849b4e1357d
50.0,74.2,2002.686676108385,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,823,3405095c-8a50-46c1-ac18-8efbd080e66e
50.0,70.4,1838.2915914748787,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,824,8c1745a7-9a6a-4f92-8ca7-4147f6be1f72
50.0,78.9,1526.350025167544,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,825,1775336d-71ea-4d05-89a3-e80e966e1277
50.0,89.3,2036.3699031474114,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,826,5129fb7c-6288-41a5-8c45-782198a6416d
50.0,96.8,1840.5038585910524,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,827,2f120554-4a53-48cc-bdfa-bc08935ddd72
50.0,74.8,1972.9071915220675,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,828,0870e15c-2fcd-41b5-924b-ace4307bf326
25.0,85.4,2654.6240319752005,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,829,42930b33-a81a-4477-bb36-75b89cdeb3e6
25.0,79.5,1818.9475751497832,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,830,adc0da7a-16fe-4aa0-91af-923d79fdef7c
50.0,99.1,1530.7033988250892,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,831,2648ee38-e074-45eb-a156-63abc1f254b8
50.0,88.3,1670.7864403378126,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,832,148b2758-d7ab-4928-89e4-69e6ec62b2c8
25.0,91.6,1790.1395079437139,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,833,d450fe4a-ec4f-417b-b306-d1a8e5eeac76
25.0,69.2,1700.5596148803738,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,834,d67e55fd-642b-4a42-aef9-c00b8a64c1b9
25.0,92.0,2093.520106333003,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,835,85940927-468f-453d-864a-7a50b48d73f1
25.0,80.5,1617.466163515741,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,836,37176e84-d977-4993-bc49-d76fcfc6e625
50.0,85.9,1814.8938608230956,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,837,d3447490-96fd-45d0-adf2-0806e5214606
50.0,94.5,1605.0049032042277,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,838,46743741-9466-4472-ab5f-5241f323ca74
50.0,101.8,1628.0079685048065,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,840,a425799a-a905-4750-be1e-a9c573581a81
25.0,102.7,1786.9896145734824,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,841,fb82860d-eabc-48d0-b341-facdff0ac0f1
50.0,56.6,1687.2784955040586,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,842,5306f3f5-1516-4570-9b7c-709acb175a5a
25.0,70.7,1740.2581867437495,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,843,964a870c-7c87-4b74-9d87-8f9f9cdf5a86
50.0,81.6,1702.6673537135016,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,844,30bcab0e-d857-4102-95d4-4936a1515607
25.0,90.6,1754.6685172487191,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,845,4562be7f-bb42-40b2-8426-465e3e37952d
25.0,83.8,1881.3465824603097,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,846,5f3f5638-3870-4a14-b490-b6081dfc8352
25.0,82.1,1923.8529409568894,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,847,6d16ee18-5521-46dd-aba4-b180cb69ca38
50.0,78.7,1698.9345128657421,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,848,c87a7463-19c1-4a0d-8feb-d845d0dfae43
50.0,79.8,1604.0700685168983,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,849,38018b47-b29a-4b06-9af6-6c5f2577bffa
50.0,74.9,1946.8968163175584,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,850,a25b59fd-92e8-4269-912e-cbc40b9475b1
25.0,73.2,1244.7565165161845,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,851,9a27d858-88c1-42ad-afbf-c19ee8f6cf32
50.0,85.2,1509.3086467504982,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,852,1fdb8b32-06d5-49e8-92f1-75ffae3b16ec
25.0,90.1,1622.9017238851216,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,853,d480865f-9b38-4e80-b042-e325a28f5ab0
25.0,99.8,1865.6978472102867,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,854,176ea1b1-6426-4cd5-9ea4-5cd69371a71f
50.0,58.4,1705.3640732807226,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,855,1db53334-fb03-43a1-9576-d4155ec17dbe
50.0,69.4,1799.1626434585403,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,857,31d0b664-0589-4877-9b02-52440950fd13
50.0,73.1,1781.7696259198442,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,858,b7d6467b-2f5a-422a-b87f-43fdf6062541
50.0,88.0,1724.6709000756537,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,859,ba26d851-35e8-479a-baaf-0e891fb797fa
25.0,80.3,1660.21180018903,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,860,ade9b2b4-efdd-45f8-8fa3-4266ccfdba9b
25.0,99.3,1812.4214799885708,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,861,9edfa3da-6cf5-4b15-8b53-031d05d51433
25.0,96.0,1943.9865773531812,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,862,11ebcd49-428a-4c22-95fd-b76a19fbeb1d
50.0,102.7,1836.0156821193543,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,863,4d125e7f-a59c-4c98-926c-bc8f38884479
25.0,71.4,1691.8542936414658,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,864,0fa07a3f-2e29-4065-afa2-31e959acdd98
25.0,86.0,1733.8338997106894,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,865,98b33c6e-0a14-490a-b795-e98680ee526e
50.0,89.3,1788.3543496540412,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,866,642aad48-fcfc-4a81-b306-d70019d5f970
50.0,72.4,1735.5947846007339,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,867,e786ab37-5bca-47be-8298-17c53308fb2e
25.0,70.4,1577.4188326005892,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,868,e6fd68e8-d69c-41c2-b860-1602bb4a06cb
25.0,74.3,1835.5427185177505,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,869,b29c467d-2b5f-4932-91dc-59efeb21a3f6
25.0,102.5,1608.1110153007205,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,870,c470f0e7-f76f-4fb8-b412-fc12ac322c12
25.0,72.7,1869.4634482116342,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,871,28805c5d-ad1b-4f60-89e4-dab20edc6d2b
50.0,97.3,1628.8450825939813,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,872,878b9f6b-57a1-4b71-a975-d279d86dbf11
50.0,75.7,1748.1643797511836,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,873,ebe21368-98c7-4205-9e01-a934402d0baf
25.0,81.0,1771.2705133015322,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,874,0361524c-2cc0-4859-aa65-24ab713b7e05
25.0,66.2,1744.1865642883386,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,875,e66cd36e-68ef-4f5f-ae68-690a78bc7175
25.0,80.9,1814.6024916330264,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,876,eae2025e-8233-4e23-9ff3-334b91b15f5d
50.0,92.2,1546.8795891008167,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,877,637e0edc-5b6e-4ae7-a620-81434fbaecc0
50.0,92.9,1812.6076668674543,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,878,27460f22-403d-4f83-a859-890cd670f668
25.0,58.2,1289.580949515316,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,879,753c7c99-032f-46ca-b0d9-c2aa8f837ef7
50.0,69.8,2173.5744341655136,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,880,bd30291a-55fe-408e-943e-2e04bdd7d19b
50.0,69.6,1775.1363048235683,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,881,2284b7a4-47e7-4593-8b58-85ca0bb2c3f0
25.0,62.3,1808.5238939493706,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,882,7b59051b-f400-48d7-831d-5a973d792fa1
25.0,63.6,1400.5693391413147,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,883,ac642b4c-49b2-4ded-9c31-d9b25a2b745b
25.0,75.1,1839.6166636937985,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,884,e456697c-f268-4baa-971c-702d5bf49c04
50.0,93.8,1692.0303762705616,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,885,21e15094-9efe-4464-9a90-f534a23d4c9d
25.0,85.9,1910.0022762198118,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,886,bf9cc545-6355-48f7-8f6f-a985b732d46f
25.0,87.1,1675.2999397866254,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,887,14aa451c-a69c-4b85-9432-f8db6a174c1c
50.0,81.9,1838.9101686944655,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,888,b2d650af-313b-42b7-9836-31890063e42f
25.0,78.6,1454.8430709521538,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,889,391cf046-3d4a-4d51-a8fa-fd04559b5975
50.0,68.8,1795.2355502965129,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,890,b5d97ef7-60ef-4471-b2b8-ff39a32c9b6f
50.0,81.0,1618.6929831915068,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,891,dfe1b307-9172-4f0a-ac7c-8803e01bbf50
25.0,84.6,1806.4040539105954,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,892,df26f517-66fa-4989-8813-5d586a1689ad
25.0,88.2,1789.9297935264872,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,893,c5adf681-6b10-453a-9145-de05b3ab1b2c
25.0,90.0,1723.7423010434964,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,894,2a69acc7-0bf9-40ef-b581-6b74a985ab61
25.0,58.9,1745.3675687773055,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,895,b3969057-425c-4200-905a-da6b720299e3
50.0,90.1,1820.629659536976,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,896,e28bc9ff-870f-484c-b244-f536285e25b4
50.0,115.3,2107.041180997281,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,897,9a9e4310-8fb8-4bab-a875-4cd37cbd7025
25.0,72.2,1773.6546134849323,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,898,09f6048f-e245-4460-8004-884cc167733f
25.0,70.5,1290.0060646026902,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,899,d675ebf7-4fe3-4c9a-9371-0f577e9cf84f
50.0,82.1,1767.809001749105,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,900,d29dc5df-cf1d-4110-8cc3-6d8c77863fe5
25.0,77.5,1778.8708550572292,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,901,6a46721a-cffa-4cdd-b963-a7efe00111e5
50.0,99.1,1768.1913975590553,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,902,f689a4a5-ffda-4336-8c6e-90373020da5c
50.0,90.0,1731.8074163443714,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,903,d663049d-155e-48b1-ba83-ada4a2121ac5
50.0,83.4,1828.6695731890604,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,905,03c54c71-fca0-4536-a169-df82b9bdee2d
25.0,105.1,1854.3077367465842,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,906,6ae04d52-adb3-48cb-b315-8c0c66dd7794
25.0,97.3,1802.3020004025766,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,907,03a89879-36a9-4d74-80de-59f550f0fc2b
25.0,85.8,1594.1850860688241,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,908,faf1501b-009a-415b-8137-8be5b7a28e0a
25.0,85.4,1996.62449925361,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,909,9cb017c1-8741-4e91-acfe-bb4bd29e8693
50.0,84.4,2005.6612505934406,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,910,9bbd750d-1e70-4c52-b0c1-fb6a19086515
25.0,77.1,1799.513330215369,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,911,4d6b234f-dfa7-46ed-b2d1-f81ba636425c
50.0,113.2,1973.901044392788,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,912,2ea60b99-fa7f-48bf-b044-284a47acf2f6
25.0,89.0,1679.8793521081707,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,913,ec3aa314-da9b-4017-b9c1-47c719a5711b
25.0,110.8,1857.5562704076199,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,914,0597aab6-14d3-4dbc-a0ac-f4c9658de17e
50.0,96.3,1796.631956824879,7.525027317205321,2.9538724019626432,0.8437954401533483,12.58044788055617,2.4486985128185608,915,ccc14d51-73f6-40d8-a9f4-1cc04653a560
